plate,mjd,fiberid,redshift,ra,dec,oiii_5007_flux,nii_6584_flux,sii_6717_flux,sii_6731_flux,oi_6300_flux,h_alpha_flux,h_beta_flux,h_alpha_eqw
665,52168,231,0.01321016,27.986679,-9.3406081,23.23748,3.004781,7.278821,4.711845,3.33478,43.22605,12.81657,-8.203121
684,52523,123,0.1840453,358.34355,-1.2043428,141.9425,75.1443,69.19753,47.371,14.15488,383.9514,110.0381,-78.27879
702,52178,447,0.06805018,32.269061,0.61135055,25.28316,16.9874,18.28402,13.71111,3.904553,85.24777,27.36215,-25.80531
717,52468,8,0.07676804,331.16833,-9.5040911,3.353955,42.75631,19.37129,13.05321,7.495477,97.66349,21.15499,-9.511455
725,52258,553,0.1099249,346.2723,-9.3068628,5.158565,36.10926,13.27146,13.48316,4.632112,101.3194,24.59493,-13.2087
733,52207,101,0.1479946,328.37767,11.375679,106.8371,142.5769,26.77994,28.12754,16.86419,167.5547,15.39912,-16.07619
741,52261,581,0.08214027,344.73764,14.20381,9.631037,28.09999,22.09718,14.77911,5.591582,89.36181,19.59015,-11.54124
749,52226,497,0.06347337,358.65465,15.086563,24.2339,9.727939,15.93497,10.12114,1.720268,54.00868,17.31241,-19.5946
757,52238,587,0.08328385,120.54729,37.154085,53.50067,654.3085,186.0264,146.3352,41.15147,1111.29,182.7063,-50.16335
765,52254,150,0.1513751,137.52492,48.862715,6.313262,50.08794,19.5092,13.94347,4.408109,136.3978,31.90928,-14.29575
774,52286,154,0.04458331,166.54378,61.086291,665.1895,113.6776,203.9933,146.92,33.58432,1119.283,323.9432,-94.39557
780,52370,301,0.1034363,184.10679,62.038767,16.88912,78.14897,33.87499,21.78568,5.526567,208.932,44.31123,-14.67003
813,52354,587,0.09437323,241.95981,47.634839,29.9903,91.98522,49.72447,36.10599,11.32155,263.5388,49.88897,-32.71715
825,52289,118,0.06192022,122.73842,33.518844,142.9281,71.17791,78.09676,51.75778,10.73178,374.5653,110.5183,-47.48225
833,52314,383,0.1296479,139.97731,46.094114,8.92031,11.78277,9.335818,10.19928,0.6490201,6.062001,2.854761,-0.771252
840,52374,439,0.07555303,177.91397,4.9797305,16.05011,64.64854,45.4868,7.556405,5.911895,230.3128,66.2186,-40.13939
847,52426,435,0.06446414,191.68163,4.9709129,20.60216,14.99963,20.42612,13.88503,2.617265,73.80827,19.41213,-17.38632
853,52374,630,0.1160814,205.46109,4.802585,22.97714,156.5974,68.48809,45.60093,8.339592,418.997,88.2904,-42.95595
862,52325,377,0.02068309,125.63137,33.950335,69.42535,7.775844,23.99409,14.37267,4.340304,114.0153,37.27916,-26.31922
875,52354,579,0.133647,160.40521,50.422137,7.741467,75.29931,26.45231,24.22844,4.466962,212.1433,45.84736,-29.83773
884,52374,356,0.05662153,184.16875,52.738981,28.9835,13.53831,22.00938,14.77726,4.926606,79.47054,25.61224,-26.17838
889,52663,597,0.09990576,117.60994,30.077055,15.16489,79.0194,20.34286,16.13196,5.923403,96.26316,17.95004,-7.604882
899,52620,61,0.04132931,139.42044,46.648888,13.44434,6.540193,12.9193,7.560748,3.477505,52.90964,16.45813,-14.8948
905,52643,534,0.07136985,158.51086,55.071671,34.68908,22.47558,28.85777,20.96818,6.610107,115.1411,34.03391,-26.84692
912,52427,147,0.09381158,204.96199,-2.6472896,8.043613,37.36369,7.542845,9.752203,6.539932,28.46588,7.542599,-1.205887
920,52411,203,0.08272674,221.12059,-2.97629,18.15532,80.94401,45.75004,13.82411,14.20539,124.2568,26.58529,-4.300363
930,52618,514,0.0587527,122.91803,29.275041,9.776164,55.06142,25.75257,16.60613,6.186109,95.14744,18.40304,-4.961078
937,52707,516,0.1532223,138.32575,39.255987,14.36284,41.58966,15.0908,14.733,3.32148,19.27017,1.689915,-1.340412
946,52407,544,0.04559394,154.38552,56.335199,76.47118,322.9767,170.1078,123.9543,24.22746,979.2866,217.1362,-54.66838
954,52405,118,0.05726209,182.92296,59.788005,9.114456,45.21615,18.14111,13.95783,3.737946,114.651,26.99082,-10.30539
961,52615,265,0.07725471,156.40416,46.468637,23.99655,225.2392,81.84357,67.283,9.422683,576.9249,143.5497,-48.91315
967,52636,213,0.0658922,174.86911,48.897891,11.80737,6.572791,2.837797,0.6846632,1.680202,11.89676,3.857741,-1.280678
975,52411,133,0.08141645,257.12938,30.578607,13.56421,44.32969,14.74315,15.47517,1.997195,75.3201,11.65655,-6.642605
986,52443,30,0.06133175,319.65644,-1.055337,37.31657,62.81505,39.89557,29.71068,14.54753,80.36978,20.46034,-2.866634
994,52725,347,0.1434994,146.55456,6.0640704,46.66932,54.86951,22.56016,19.59023,7.348568,56.84696,15.77168,-6.040882
1001,52670,202,0.0686398,162.30588,5.8461781,66.20143,79.75199,53.03979,40.44165,10.88601,250.7819,63.04834,-26.95375
1007,52706,115,0.05632023,154.11904,50.288292,13.50506,3.117338,4.812885,3.456802,1.064746,13.01623,7.331207,-0.4836427
1015,52734,523,0.1060751,175.10009,55.783861,9.836868,39.97795,15.02137,6.420917,11.80282,54.58332,16.71617,-3.184025
1022,52524,123,0.02330795,312.00143,-1.0002542,2.713734,0.7097581,4.549701,1.842817,3.955773,15.1385,5.350936,-10.10961
274,51913,28,0.08483262,161.14264,-0.4345949,19.90757,62.31077,42.0488,26.56331,17.38376,192.7444,35.06054,-25.3973
281,51614,175,0.04001609,171.91224,-0.04561258,190.6507,71.8245,94.33486,62.62473,20.72954,439.5203,130.4752,-22.14854
286,51999,426,0.09375275,181.11135,0.025913784,10.67772,53.53644,29.71335,19.3975,5.214375,137.427,38.23693,-16.64305
295,51985,516,0.07857446,198.88127,0.40762258,6.447249,109.1548,33.37072,21.172,10.91482,184.4555,27.87257,-13.37895
303,51615,63,0.08219588,214.44256,-0.50437336,36.47689,204.3683,82.35573,61.23774,11.17568,548.5074,140.8886,-55.49077
309,51994,458,0.07983417,223.47738,0.86065576,14.43622,81.74846,31.62631,27.77118,6.147201,214.2238,53.11326,-12.2936
327,52294,581,0.104883,174.76746,-1.7958163,27.6244,57.64001,33.62245,21.99733,6.391508,151.4701,31.37891,-20.25869
335,52000,238,0.09165128,188.998,-2.6931706,62.31997,65.9334,29.11781,20.28739,7.139843,103.4391,31.37711,-8.844969
344,51693,195,0.07242344,240.66646,-0.45205545,23.01457,86.53662,44.76001,31.19531,5.063163,182.7416,50.2529,-8.669543
355,51788,89,0.02925621,259.54484,56.56628,112.9718,15.39875,26.21306,20.00705,6.321218,183.3409,55.79114,-41.26165
366,52017,539,0.07984998,262.73382,59.685914,2.834891,11.75941,4.720966,4.987234,2.426446,31.07925,6.475651,-7.865768
376,52143,604,0.07381031,338.33953,1.1326291,39.23894,667.4684,194.955,171.4243,25.97497,1658.651,313.4533,-61.73705
386,51788,183,0.05511312,357.77511,-0.51970797,146.0893,108.0661,109.0932,78.83652,16.72487,498.053,143.5884,-49.77634
394,51913,193,0.2177195,13.059184,-0.23824026,6.977488,45.38648,13.71166,9.034221,4.333505,126.6236,23.65932,-11.59645
401,51788,199,0.05538065,25.327329,-0.21044392,31.75499,130.4804,74.18002,51.36016,12.48282,403.2337,89.76852,-24.00646
410,51877,301,0.0280766,42.570235,0.091985256,30.2476,76.24979,43.14762,32.89322,12.49097,76.03962,25.07099,-1.294034
418,51817,610,0.0896711,10.247325,15.850982,10.85041,14.23666,5.185118,19.46511,1.241491,38.45998,10.50239,-1.526921
426,51882,156,0.1222172,25.0351,13.956426,285.8444,158.4361,42.60105,32.51627,22.22171,134.6376,40.45169,-10.38103
434,51885,58,0.07777274,118.00807,41.815922,12.28408,38.46824,27.60817,23.31338,4.01116,144.9138,31.78604,-17.71486
442,51882,162,0.09705122,125.73542,50.527074,56.32402,49.68285,20.32316,19.64872,10.9941,62.96171,14.0767,-5.501134
448,51900,619,0.09208629,134.56679,56.861094,67.14652,34.56878,26.55699,17.42243,3.261691,129.9789,33.6737,-24.06673
456,51910,236,0.03832335,41.169373,-8.8007825,31.22442,111.6242,50.40289,36.25743,7.177006,252.2266,36.8101,-10.55019
463,51908,70,0.1641367,58.229191,-6.7136908,26.5533,79.89748,35.1084,25.40332,4.769407,138.3625,26.19013,-17.17328
470,51929,597,0.07798807,137.21177,0.26846098,180.4961,76.0356,65.58817,49.71671,12.28182,432.6674,127.2796,-83.02344
486,51910,356,0.2190013,142.97423,61.55678,25.92922,47.13562,23.10843,20.15983,3.406726,85.63424,15.17404,-9.542248
493,51957,450,0.1045768,182.20196,68.691895,18.19191,60.89878,35.06454,21.4581,5.568532,189.0067,54.91546,-31.61845
501,52235,197,0.1246965,150.96243,2.0410154,39.07711,48.58973,14.39337,9.711614,3.087823,81.97485,17.73702,-6.530346
507,52353,265,0.1146805,161.93986,1.7021832,107.9584,77.69544,17.69635,19.34951,4.403377,92.5687,19.94654,-8.68179
516,52017,185,0.1314778,180.18512,2.0007985,7.469344,20.70239,9.801163,9.69888,4.787455,33.90592,5.509985,-3.710141
523,52026,31,0.002955104,195.4722,2.4606068,60.24137,9.269957,12.66489,11.8496,1.883197,122.9178,32.58869,-44.74101
530,52026,272,0.07131954,206.58391,2.0517771,10.70335,54.24583,15.49197,12.75692,4.708868,159.3486,32.14911,-10.68293
540,51996,104,0.1370106,227.9411,1.2911621,9.880186,45.69608,18.56358,10.25221,0.1907989,129.3821,33.77978,-16.39836
547,51959,504,0.05642939,124.7681,44.396363,42.40962,307.709,162.5867,114.1446,18.18207,956.5372,221.423,-57.20621
557,52253,406,0.1081651,147.35324,57.945861,23.38091,383.308,63.92225,69.64327,12.92649,578.074,76.04221,-41.04104
568,52254,111,0.09292926,142.02797,3.276547,16.28023,55.82215,28.6396,22.25318,6.032252,169.9437,46.70776,-28.66111
577,52367,248,0.07340941,158.68117,3.6098284,29.02853,61.11273,32.94273,17.29636,24.26401,37.06821,25.25141,-1.170338
583,52055,606,0.02455848,214.78219,5.3836819,59.08664,15.55645,26.90929,15.83725,3.222293,95.7729,31.58715,-20.11201
590,52057,48,0.09229682,228.10755,2.7791942,40.11329,158.5566,69.12756,53.71121,19.06005,129.8713,28.2662,-5.019212
436,51883,436,0.05078886,118.82149,45.222231,7.908984,19.4157,17.07354,14.04931,2.073381,63.76996,19.27129,-11.30203
444,51883,131,0.0990554,128.49235,52.302399,2.04516,23.62058,13.86422,9.128281,1.625795,75.26205,19.37713,-15.88614
454,51908,9,0.161523,37.924262,-9.555644,4.114791,4.679183,5.399257,3.926505,0.09275074,16.48346,2.978006,-2.287952
460,51924,149,0.2183292,51.085811,-7.271644,137.8141,127.6419,82.09339,60.37287,17.39661,475.3571,118.9205,-90.60409
469,51913,9,0.0405562,135.59545,0.039252654,1818.382,198.5344,180.7653,138.8237,36.05959,1912.652,587.8734,-172.1746
477,52026,618,0.1299412,146.33012,2.5265686,2208.253,792.5162,298.2125,236.323,129.0259,809.0667,202.0009,-23.6995
490,51929,99,0.1675848,165.14073,65.44396,9.309477,19.82201,13.25207,11.17983,9.826033,19.15235,5.544847,-1.478788
497,51989,599,0.1071718,208.34314,66.382943,69.49046,41.89681,14.24016,8.175418,2.20185,73.5955,22.60324,-10.63981
505,52317,381,0.1267349,158.22631,2.6419734,6.664928,22.72476,10.23252,7.527726,1.819424,61.22166,12.54831,-10.19995
512,51992,621,0.0585738,172.74548,2.7532168,15.5279,64.65728,25.53546,20.30732,3.055518,131.4016,35.66064,-8.497215
520,52288,500,0.1371502,187.91328,2.9311559,9.428309,61.51303,27.69226,14.03437,3.921685,182.835,41.25954,-17.95793
528,52022,125,0.1335805,203.85801,1.4478288,7.624632,30.46352,17.7508,10.93323,4.17794,90.63351,21.95035,-13.40355
538,52029,325,0.2196461,222.68494,2.9042279,12.38254,42.38476,9.714665,3.803909,2.61674,19.68351,11.57827,-1.819726
546,52205,153,0.09974581,123.55435,41.974644,60.11016,139.2297,92.17416,65.74152,14.03386,464.5374,95.62722,-51.66914
554,52000,4,0.04991956,141.88141,53.244607,39.60817,31.78234,26.57797,23.38489,5.416236,143.1194,43.37093,-23.8282
564,52224,92,0.075171,131.53589,2.2901355,13.11916,52.17388,35.23257,22.22244,8.072513,181.8826,51.14113,-28.21137
571,52286,359,0.1845375,146.66963,4.1445995,3.417727,11.5123,6.16379,6.749645,2.894826,19.21481,2.725569,-1.894183
578,52339,292,0.1065753,159.83683,3.7994729,11.82581,24.93237,8.50768,7.393319,7.428412,22.75258,6.630486,-0.9368385
584,52049,211,0.05953139,215.52269,3.4179029,103.7648,674.5286,263.651,207.0291,32.58257,1687.917,408.9444,-66.69927
590,52057,106,0.1351496,228.32926,3.1766109,9.038914,16.22703,5.505432,4.890406,0.8633006,38.5028,11.46141,-5.025472
598,52316,454,0.05495445,178.98043,65.585691,8.832335,95.09442,33.75512,24.03694,5.902484,60.98076,7.968184,-2.444024
608,52081,95,0.1575813,221.7974,58.959132,25.91263,73.56746,29.65745,28.84975,11.22624,119.3784,17.55972,-10.58257
618,52049,202,0.122017,236.12488,52.381276,4.655477,21.43306,9.512517,6.380207,1.410348,50.72057,14.77611,-8.061805
624,52377,121,0.02580882,246.41137,46.502847,135.5172,6.694274,19.92074,13.39018,3.710387,150.4438,49.84595,-21.40996
632,52071,52,0.06308601,254.72761,37.726382,18.32442,214.9194,71.57843,63.23588,9.343952,455.5291,107.9411,-27.68227
644,52173,94,0.174516,328.32069,-8.7045342,8.989911,38.408,17.56468,7.090455,3.543399,92.81485,19.26357,-15.27831
651,52141,451,0.06868692,2.2091646,-9.2312212,39.41355,401.0509,120.6693,105.4049,36.13765,755.6875,133.6957,-31.06279
659,52199,31,0.1244614,18.418909,-10.056188,45.05635,160.8023,72.84415,51.82755,11.975,425.7532,103.2199,-70.66597
667,52163,639,0.1371702,33.941809,-8.5428781,9.8839,71.40327,18.67636,14.08621,7.176229,185.2651,37.18025,-23.49883
686,52519,295,0.1600114,1.0527978,-0.82674376,40.25393,65.66781,39.21593,33.28133,8.461603,185.9003,61.91137,-34.21807
699,52202,98,0.05540953,26.977452,-1.1930351,95.75082,63.44782,18.11304,16.95162,4.753479,99.69581,29.30395,-5.893665
717,52468,78,0.06413846,331.29241,-9.037148,7.216802,28.92855,12.03506,8.363634,2.433221,52.81335,9.881796,-2.791099
725,52258,540,0.1190403,345.95812,-8.5436344,7.607343,39.94679,19.84502,11.15096,4.291671,119.7432,22.94464,-16.30357
735,52519,166,0.06172049,332.4326,12.207651,37.99953,207.3557,104.6826,72.38556,13.77341,616.4129,164.8682,-55.69291
745,52258,77,0.04625608,351.54708,14.03003,68.24915,169.3089,81.35123,69.04229,43.69161,152.0679,46.42207,-3.858342
753,52233,47,0.04194945,6.4953854,13.929405,85.45309,138.7078,71.3651,54.57127,19.76839,113.4098,38.81099,-1.839855
760,52264,310,0.09925428,123.47049,39.689713,11.08064,53.27302,19.67744,14.85078,3.500162,106.1778,16.37152,-7.35944
767,52252,589,0.1359067,142.91319,52.078192,6.265823,35.85566,15.28705,10.521,3.556929,50.55729,10.31149,-5.069485
777,52320,505,0.13951,178.16525,62.936487,1.557245,19.21826,12.65871,1166.032,2.41291,37.69338,13.32268,-3.140824
786,52319,50,0.09563196,207.01226,59.904149,8.158015,54.6684,14.79974,16.94476,5.314128,145.0331,30.03161,-9.594586
795,52378,547,0.1250132,233.36522,53.321166,10.71761,33.9543,16.5922,11.64926,3.89702,54.41543,15.72053,-4.390204
805,52586,362,0.1837617,50.639102,0.55598702,4.666225,52.37829,14.25383,12.7546,2.149482,133.8366,27.13253,-13.25299
814,52443,298,0.1367419,243.25273,44.363564,20.82438,88.75682,45.03041,32.96574,6.509206,265.0377,67.84844,-31.2557
826,52295,434,0.1410552,124.70373,35.593656,23.26814,136.2691,44.6789,37.80798,10.20873,332.6234,63.4588,-16.665
834,52316,444,0.02578825,144.55796,48.388293,34.17044,200.8802,74.82651,56.61037,14.00997,592.9907,126.5342,-12.64977
842,52376,172,0.1053074,181.29393,4.7692563,16.27829,88.68697,29.16875,15.43103,6.235384,188.5238,50.19521,-19.62443
849,52439,393,0.04247943,195.12793,5.4152619,72.04647,80.07442,75.25692,44.7464,8.263916,309.6523,83.27141,-31.95693
855,52375,362,0.03902166,207.52242,5.4251115,70.64804,20.37169,26.92979,18.1139,4.33834,131.443,38.15689,-27.22506
864,52320,349,0.08686473,128.60359,36.887756,16.29569,112.0239,45.74421,32.94243,7.987387,255.0365,64.82214,-16.69895
879,52365,48,0.08323867,172.51579,50.968666,21.0992,83.98932,49.39101,32.62523,4.469621,241.8051,65.52876,-29.08458
884,52374,515,0.173821,186.8938,52.829641,176.6522,158.2172,41.11099,34.41006,11.63428,99.72814,22.83623,-10.19979
892,52378,141,0.08474484,122.59424,35.509243,419.418,400.9606,111.3345,115.2326,41.75537,895.4475,213.7478,-39.22803
900,52637,524,0.06519394,141.47467,49.432075,27.45232,134.5612,61.23374,44.15948,10.67592,414.1371,111.1721,-33.58996
910,52377,50,0.08569218,202.93475,-3.3904211,21.12967,109.4921,26.02277,13.83561,16.71518,66.22999,9.360852,-2.272903
917,52400,508,0.1260119,215.02748,-1.9672148,17.81365,72.70332,41.92284,29.70559,6.393991,209.7976,54.68382,-25.93389
926,52413,228,0.1506843,234.91879,-2.0314883,15.16129,107.7087,28.58387,22.45582,10.20134,303.3237,59.91336,-19.45499
933,52642,524,0.1984853,130.1306,34.899996,5.70101,53.4352,12.46206,8.97707,5.263355,147.2142,31.57654,-14.13514
